,school_name,category,address,longitude,latitude
872,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 287 (CC),PRESCHOOL,"287,CHOA CHU KANG AVENUE 2,#01-199,680287",103.741685629222,1.3785215910742
732,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 295 (DS),PRESCHOOL,"295,CHOA CHU KANG AVENUE 2,#01-169,680295",103.740967966102,1.37816643554536
842,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 353 (CC),PRESCHOOL,"353,CHOA CHU KANG CENTRAL,#01-313,680353",103.743397513845,1.38213707062575
849,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 411 (DS),PRESCHOOL,"411,CHOA CHU KANG AVENUE 3,#01-359,680411",103.741260166437,1.38105980228791
843,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC),PRESCHOOL,"435,CHOA CHU KANG AVENUE 4,#01-513,680435",103.741050016887,1.38513876368188
731,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 448 (CC),PRESCHOOL,"448,CHOA CHU KANG AVE 4,#01-285,680448",103.737346540576,1.38022306846711
779,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 484 (CC),PRESCHOOL,"484,CHOA CHU KANG AVENUE 5,#01-10,680484",103.737135249373,1.37647656461683
753,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 109 (CC),PRESCHOOL,"109,ANG MO KIO AVENUE 4,#01-28,560109",103.837687766047,1.3700965375834
754,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 172 (CC),PRESCHOOL,"172,ANG MO KIO AVENUE 4,#01-565,560172",103.836462867365,1.37469423247424
890,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 180 (CC),PRESCHOOL,"180,ANG MO KIO AVENUE 5,#01-2948,560180",103.838361037555,1.37667706463381
796,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 260B (CC),PRESCHOOL,"260B,ANG MO KIO STREET 21,#01-151,KEBUN BARU COURT,562260",103.83395420063,1.36886409962902
382,PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN-CHAI CHEE BLK 116 (DS),PRESCHOOL,"116,LENGKONG TIGA,#01-187,410116",103.911863013412,1.32278533070059
680,PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN-CHAI CHEE BLK 32 (CC),PRESCHOOL,"32,CHAI CHEE AVENUE,#01-222,461032",103.92500108451,1.32371728387748
795,PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN-CHAI CHEE BLK 326 (DS),PRESCHOOL,"326,UBI AVENUE 1,#01-675,400326",103.903804176812,1.32717162158898
844,PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 26B (EY),PRESCHOOL,"26B,ST. GEORGE'S LANE,#01-37,ST GEORGE'S TOWERS,322026",103.862717909816,1.32166862124903
13,PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 39 (EY),PRESCHOOL,"39,BENDEMEER ROAD,#01-01,MULTI STOREY CAR PARK,330039",103.866219436718,1.32075606190463
473,PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 52 (CC),PRESCHOOL,"52,SIMS PLACE,#01-140,SIMS VISTA,380052",103.880390526566,1.31666544739611
479,PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 21 (CC),PRESCHOOL,"21,LORONG 3 GEYLANG,#01-01,KALLANG BREEZE,380021",103.873868757171,1.31426500436391
729,PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (EY),PRESCHOOL,"79,INDUS ROAD,#01-435,INDUS GARDEN,161079",103.828690172458,1.29107462413343
730,PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 8 (DS),PRESCHOOL,"8,UPPER BOON KENG ROAD,#01-03,MULTI STOREY CAR PARK,380008",103.870690585664,1.31270729475511
595,PCF SPARKLETOTS PRESCHOOL @ LIMBANG BLK 543 (DS),PRESCHOOL,"543,CHOA CHU KANG STREET 52,#01-70,680543",103.744121079543,1.39402627739183
865,PCF SPARKLETOTS PRESCHOOL @ LIMBANG BLK 567 (CC),PRESCHOOL,"567,CHOA CHU KANG STREET 52,#01-150,680567",103.745875286592,1.39513213569157
855,PCF SPARKLETOTS PRESCHOOL @ LIMBANG BLK 786 (DS),PRESCHOOL,"786,CHOA CHU KANG DRIVE,#01-237,680786",103.748349077227,1.39508340781996
755,PCF SPARKLETOTS PRESCHOOL @ MACPHERSON BLK 31 (KN),PRESCHOOL,"31,BALAM ROAD,#01-103,370031",103.885407993595,1.32968232343152
392,PCF SPARKLETOTS PRESCHOOL @ MACPHERSON BLK 54 (CC),PRESCHOOL,"54,PIPIT ROAD,#01-52,370054",103.887585351528,1.32385644988852
756,PCF SPARKLETOTS PRESCHOOL @ MARINE PARADE BLK 46 (DS),PRESCHOOL,"46,MARINE CRESCENT,#01-44,440046",103.91266479937,1.30510240111456
697,PCF SPARKLETOTS PRESCHOOL @ MARSILING (CC),PRESCHOOL,"9,WOODLANDS STREET 12,738621",103.780638938678,1.43583173604823
685,PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 12 (CC),PRESCHOOL,"12,MARSILING LANE,#01-23,730012",103.778621611934,1.44051412860781
877,PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 32 (DS),PRESCHOOL,"32,MARSILING DRIVE,#01-343,730032",103.772918121132,1.44337609848317
718,PCF SPARKLETOTS PRESCHOOL @ MARYMOUNT BLK 219 (CC),PRESCHOOL,"219,BISHAN STREET 23,#01-277,570219",103.849430241136,1.35739727896901
723,PCF SPARKLETOTS PRESCHOOL @ MARYMOUNT BLK 231 (DS),PRESCHOOL,"231,BISHAN STREET 23,#01-21,570231",103.845845690555,1.35729122854977
687,PCF SPARKLETOTS PRESCHOOL @ MARYMOUNT BLK 257 (CC),PRESCHOOL,"257,BISHAN STREET 22,#01-347,570257",103.84310310527,1.35971687351446
716,PCF SPARKLETOTS PRESCHOOL @ MARYMOUNT BLK 309 (DS),PRESCHOOL,"309,SHUNFU ROAD,#01-175,570309",103.837585157698,1.35091296258284
1910,PCF SPARKLETOTS PRESCHOOL @ MARYMOUNT BLK 309 (DS),PRESCHOOL,"308,SHUNFU RD,309, SHUNFU RD,570308",103.837846846026,1.35058252902296
658,PCF SPARKLETOTS PRESCHOOL @ MOULMEIN-CAIRNHILL BLK 10 (DS),PRESCHOOL,"10,GLOUCESTER ROAD,#01-33,210010",103.852209769739,1.31391658721965
852,PCF SPARKLETOTS PRESCHOOL @ MOULMEIN-CAIRNHILL BLK 50 (CC),PRESCHOOL,"50,DORSET RD,#01-132,210050",103.850908276253,1.3131547875762
421,PCF SPARKLETOTS PRESCHOOL @ MOUNTBATTEN BLK 92 (CC),PRESCHOOL,"92,JALAN SATU,#01-11,DAKOTA BREEZE,390092",103.888843288251,1.30981654427805
264,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 825 (CC),PRESCHOOL,"825,JURONG WEST STREET 81,#01-414,640825",103.693228518914,1.34619009117105
265,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 922 (CC),PRESCHOOL,"922,JURONG WEST STREET 92,#01-39,640922",103.689367475622,1.33919816252852
263,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 934 (KN),PRESCHOOL,"934,JURONG WEST STREET 91,#01-329,640934",103.688737672784,1.34223795658444
711,PCF SPARKLETOTS PRESCHOOL @ NEE SOON CENTRAL BLK 646 (DS),PRESCHOOL,"646,YISHUN STREET 61,#01-354,760646",103.837491392466,1.42211202954084
777,PCF SPARKLETOTS PRESCHOOL @ NEE SOON CENTRAL BLK 671 (DS),PRESCHOOL,"671,YISHUN AVENUE 4,#01-01,760671",103.841581271297,1.4191911631409
835,PCF SPARKLETOTS PRESCHOOL @ NEE SOON CENTRAL BLK 723 (CC),PRESCHOOL,"723,YISHUN STREET 71,#01-157,760723",103.82993946372,1.42601954522146
667,PCF SPARKLETOTS PRESCHOOL @ NEE SOON CENTRAL BLK 737 (DS),PRESCHOOL,"737,YISHUN STREET 72,#01-99,760737",103.832444552194,1.42897510413082
58,PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 223 (EY),PRESCHOOL,"223,YISHUN ST 21,#01-473,760223",103.835602685564,1.43436727337775
748,PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 312 (CC),PRESCHOOL,"312,YISHUN RING ROAD,#01-1210,760312",103.8412806199,1.43158235383889
693,PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 333D (CC),PRESCHOOL,"333D,YISHUN STREET 31 ,#01-151,764333",103.846198333971,1.43208985750645
134,PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 357 (EY),PRESCHOOL,"357,YISHUN RING ROAD,#01-1850,760357",103.845994782831,1.42590766387746
710,PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 367 (EY),PRESCHOOL,"367,YISHUN RING ROAD,#01-1534,760367",103.845121454277,1.42959194827855
845,PCF SPARKLETOTS PRESCHOOL @ NEE SOON LINK BLK 408 (EY),PRESCHOOL,"408,YISHUN AVENUE 6,#01-1264,760408",103.848703212672,1.42626632416059
801,PCF SPARKLETOTS PRESCHOOL @ NEE SOON LINK BLK 446 (CC),PRESCHOOL,"446,YISHUN AVENUE 11,#01-54,760446",103.84515982739,1.42303228780101
818,PCF SPARKLETOTS PRESCHOOL @ NEE SOON LINK BLK 461 (EY),PRESCHOOL,"461,YISHUN AVENUE 6,#02-01,MULTI STOREY CAR PARK,760461",103.84997365333,1.42841338853064
808,PCF SPARKLETOTS PRESCHOOL @ NEE SOON LINK BLK 476 (CC),PRESCHOOL,"476,YISHUN STREET 44,#01-01,MELODY SPRING@ YISHUN,760476",103.853081310727,1.42812110376815
836,PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 781 (CC),PRESCHOOL,"781,YISHUN RING ROAD,#01-3552,760781",103.832359632875,1.42218597186705
780,PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 852 (EY),PRESCHOOL,"852,YISHUN STREET 81,#01-70,760852",103.836795807043,1.41605960153323
713,PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 875 (DS),PRESCHOOL,"875,YISHUN ST 81,#01-175,760875",103.836287023982,1.41476320951385
689,PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 879 (EY),PRESCHOOL,"879,YISHUN STREET 81,#01-243,760879",103.83611779226,1.41444167860568
878,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS CENTRAL BLK 412 (CC),PRESCHOOL,"412,PASIR RIS DRIVE 6,#01-373,510412",103.955097085831,1.37338314330641
874,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS CENTRAL BLK 426 (DS),PRESCHOOL,"426,PASIR RIS DRIVE 6,#01-73,510426",103.956002614221,1.36996833213481
767,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS EAST BLK 216 (KN),PRESCHOOL,"216,PASIR RIS STREET 21,#01-184,510216",103.960913196589,1.36902277185274
829,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLK 517 (CC),PRESCHOOL,"517,PASIR RIS STREET 52,#01-57,510517",103.943850333671,1.37468101222365
891,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLK 650 (EY),PRESCHOOL,"650,PASIR RIS DRIVE 10,#01-66,510650",103.938075324683,1.37872763653437
110,PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLK 738 (EY),PRESCHOOL,"738,PASIR RIS DRIVE 10,#01-21,510738",103.936553749218,1.37918074333783
854,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 125 (DS),PRESCHOOL,"125,HOUGANG AVENUE 1,#01-1470,530125",103.886491570367,1.35240984227777
879,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 221 (CC),PRESCHOOL,"221,HOUGANG STREET 21,#01-90,530221",103.883650622241,1.35660452934466
1,PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 23 (CC),PRESCHOOL,"23,HOUGANG AVENUE 3,#01-303,530023",103.890727960772,1.36486666416769
900,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 642 (EY),PRESCHOOL,"642,JURONG WEST STREET 61,#01-60,640642",103.695839824959,1.34036989694199
691,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 661B (CC),PRESCHOOL,"661B,JURONG WEST STREET 64,#01-426,642661",103.705617495141,1.33599339068682
771,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 665A (EY),PRESCHOOL,"665A,JURONG WEST STREET 64,#01-160,641665",103.703124305023,1.34009319246619
678,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC),PRESCHOOL,"694,JURONG WEST CENTRAL 1,#01-01,640694",103.707051960202,1.34312102349205
880,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 987D (CC),PRESCHOOL,"987D,JURONG WEST STREET 93,#01-595,644987",103.69537817893,1.33659660947488
902,PCF SPARKLETOTS PRESCHOOL @ POTONG PASIR BLK 101 (EY),PRESCHOOL,"101,BIDADARI PARK DRIVE,#02-02,340101",103.871287596113,1.33623671562033
861,PCF SPARKLETOTS PRESCHOOL @ POTONG PASIR BLK 14 (KN),PRESCHOOL,"14,JOO SENG ROAD,#01-103,360014",103.879853823853,1.33607365258296
860,PCF SPARKLETOTS PRESCHOOL @ POTONG PASIR BLK 143 (DS),PRESCHOOL,"143,POTONG PASIR AVENUE 2,#01-24,350143",103.866168845292,1.33290762111116
802,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 303A (DS),PRESCHOOL,"303A,PUNGGOL CENTRAL,#01-782,821303",103.905762206365,1.40377789364189
804,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 326 (CC),PRESCHOOL,"326,SUMANG WALK,#01-01,MULTI STOREY CAR PARK,820326",103.899526903601,1.4131435246967
809,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 402 (EY),PRESCHOOL,"402,NORTHSHORE DRIVE,#01-01,NORTHSHORE EDGE,820402",103.900347229259,1.41449614738584
810,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 410A (EY),PRESCHOOL,"410A,NORTHSHORE DRIVE,#02-532,NORTHSHORE TRIO,821410",103.905786514808,1.41772205765632
800,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 602 (CC),PRESCHOOL,"602,PUNGGOL CENTRAL,#01-01,MULTI STOREY CAR PARK,820602",103.90728860121,1.40328429158465
509,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 676B (DS),PRESCHOOL,"676B,PUNGGOL DRIVE,#02-724,822676",103.91027810068,1.40481059599871
699,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL SHORE (EY),PRESCHOOL,"50,EDGEFIELD PLAINS,828717",103.910410112245,1.40185430270244
778,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL SHORE BLK 105D (DS),PRESCHOOL,"105D,EDGEFIELD PLAINS,#01-59,824105",103.905229593145,1.39717530895925
714,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL SHORE BLK 171C (EY),PRESCHOOL,"171C,EDGEDALE PLAINS,#01-438,823171",103.913436803622,1.39477528915174
321,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL SHORE BLK 174D (DS),PRESCHOOL,"174D,EDGEDALE PLAINS,#01-193,824174",103.910118764409,1.3973593328472
686,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL SHORE BLK 622C (CC),PRESCHOOL,"622C,PUNGGOL CENTRAL,#01-290,823622",103.910914385755,1.4006620149821
715,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL SHORE BLK 663A (DS),PRESCHOOL,"663A,PUNGGOL DRIVE,#01-260,821663",103.917080046799,1.40024347553794
803,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 222 (CC),PRESCHOOL,"222,SUMANG LANE,#01-02,MULTI STOREY CAR PARK,820222",103.894269098915,1.40111268213054
806,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 271A (KN),PRESCHOOL,"271A,PUNGGOL WALK,#01-509,821271",103.900318867807,1.40374539652235
807,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 308B (DS),PRESCHOOL,"308B,PUNGGOL WALK,#01-364,822308",103.89953843806,1.40773087091359
869,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC),PRESCHOOL,"145,MEI LING STREET,#01-137,140145",103.805027900908,1.2938137291276
728,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 3 (KN),PRESCHOOL,"3,JALAN BUKIT MERAH,#01-5118,150003",103.807000516738,1.28713355463932
871,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 30A (CC),PRESCHOOL,"30A,MARGARET DRIVE,#02-01,SKYRESIDENCE @ DAWSON,142030",103.804187173847,1.29844263703974
837,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 53A (CC),PRESCHOOL,"53A,STRATHMORE AVENUE,#01-01,FORFAR HEIGHTS,143053",103.807613944662,1.29333560472332
727,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 78B (CC),PRESCHOOL,"78B,STRATHMORE AVENUE,#02-01,143078",103.809540875876,1.29410699961945
717,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS (CC),PRESCHOOL,"104,HENDERSON ROAD,159563",103.819324172554,1.28408880599015
746,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (DS),PRESCHOOL,"18,TELOK BLANGAH CRESCENT,#01-168,090018",103.852535916404,1.29684825480832
698,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG CENTRAL BLK 105 (CC),PRESCHOOL,"105,CANBERRA STREET,#03-01,750105",103.832409172149,1.44885564679911
838,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG CENTRAL BLK 115B (CC),PRESCHOOL,"115B,CANBERRA WALK,#01-137,EASTLACE @ CANBERRA,752115",103.829416902418,1.44631122878781
749,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG CENTRAL BLK 309 (EY),PRESCHOOL,"309,CANBERRA ROAD,#01-109,750309",103.821562407206,1.4467573459998
701,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG CENTRAL BLK 503C (EY),PRESCHOOL,"503C,CANBERRA LINK,#01-41,MONTREAL SPRING,753503",103.82294129946,1.4505380366564
645,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG CENTRAL BLK 504A (CC),PRESCHOOL,"504A,MONTREAL DRIVE,#01-150,751504",103.824120156543,1.45129656287889
793,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG WEST BLK 730 (CC),PRESCHOOL,"730,WOODLANDS CIRCLE,#01-25,730730",103.797706231324,1.44253330206837
695,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG WEST BLK 755 (CC),PRESCHOOL,"755,WOODLANDS AVENUE 4,#01-299,730755",103.793269737338,1.44529965536515
694,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG WEST BLK 780D (CC),PRESCHOOL,"780D,WOODLANDS CRESCENT,#01-65,734780",103.801945845172,1.44811995933796
867,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG WEST BLK 789 (DS),PRESCHOOL,"789,WOODLANDS AVENUE 6,#01-663,730789",103.802406420773,1.44337046612204
456,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 208 (CC),PRESCHOOL,"208,COMPASSVALE LANE,#01-122,MULTI STOREY CAR PARK,540208",103.898104527891,1.38402864110053
455,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 210 (CC),PRESCHOOL,"210,COMPASSVALE LANE,#01-01,MULTI STOREY CAR PARK,540210",103.900028932986,1.38529774486579
457,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 270 (CC),PRESCHOOL,"270,SENGKANG CENTRAL,#01-01,MULTI STOREY CAR PARK,540270",103.894214399164,1.38613601369504
454,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 277B (EY),PRESCHOOL,"277B,COMPASSVALE LINK,#01-264,542277",103.894510804136,1.38233665875831
596,PCF SPARKLETOTS PRESCHOOL @ SENGKANG EAST BLK 103 (EY),PRESCHOOL,"103,RIVERVALE WALK,#01-86,540103",103.901208583313,1.38291146712108
799,PCF SPARKLETOTS PRESCHOOL @ SENGKANG EAST BLK 123A (CC),PRESCHOOL,"123A,RIVERVALE DRIVE,#01-133,541123",103.902900571161,1.38604163686578
895,PCF SPARKLETOTS PRESCHOOL @ SENGKANG EAST BLK 143 (KN),PRESCHOOL,"143,RIVERVALE DRIVE,#01-557,540143",103.905723427087,1.39006592833714
811,PCF SPARKLETOTS PRESCHOOL @ SENGKANG EAST BLK 194 (CC),PRESCHOOL,"194,RIVERVALE DRIVE,#01-771,540194",103.901592560709,1.39260955810937
449,PCF SPARKLETOTS PRESCHOOL @ SENGKANG NORTH BLK 206A (EY),PRESCHOOL,"206A,COMPASSVALE LANE,#01-67,541206",103.896739891401,1.38648068232058
450,PCF SPARKLETOTS PRESCHOOL @ SENGKANG NORTH BLK 231 (DS),PRESCHOOL,"231,COMPASSVALE WALK,#01-436,540231",103.901395398008,1.38953316865049
451,PCF SPARKLETOTS PRESCHOOL @ SENGKANG NORTH BLK 262A (CC),PRESCHOOL,"262A,COMPASSVALE STREET,#01-117,541262",103.894940558522,1.39554139723917
453,PCF SPARKLETOTS PRESCHOOL @ SENGKANG NORTH BLK 290A (CC),PRESCHOOL,"290A,COMPASSVALE CRESCENT,#01-06,541290",103.89672761336,1.39607877196847
448,PCF SPARKLETOTS PRESCHOOL @ SENGKANG NORTH BLK 292B (KN),PRESCHOOL,"292B,COMPASSVALE STREET,#01-206,542292",103.898745037243,1.39539858831188
452,PCF SPARKLETOTS PRESCHOOL @ SENGKANG NORTH BLK 298B (CC),PRESCHOOL,"298B,COMPASSVALE STREET,#01-164,542298",103.902214028744,1.39552167463018
447,PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 303A (EY),PRESCHOOL,"303A,ANCHORVALE LINK,#01-82,ANCHORVALE COURT,541303",103.890776480517,1.38707886249558
445,PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 330A (DS),PRESCHOOL,"330A,ANCHORVALE STREET,#01-519,541330",103.889865427006,1.39662723563942
446,PCF SPARKLETOTS PRESCHOOL @ SENGKANG WEST BLK 351 (EY),PRESCHOOL,"351,ANCHORVALE ROAD,#01-07,MULTI STOREY CAR PARK,540351",103.886617625113,1.39332786581517
745,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 125 (CC),PRESCHOOL,"125,SERANGOON NORTH AVENUE 1,#01-133,550125",103.872110832451,1.36645063324257
885,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 141 (CC),PRESCHOOL,"141,SERANGOON NORTH AVENUE 2,#01-08,550141",103.874523243764,1.36859421304209
733,PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 226 (KN),PRESCHOOL,"226,SERANGOON AVENUE 4,#01-149,550226",103.87085702772,1.35682249995275
381,PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 152B (EY),PRESCHOOL,"152B,BEDOK SOUTH ROAD,#01-516,BEDOK SOUTH HORIZON,462152",103.947304749013,1.31817123395165
660,PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 172 (CC),PRESCHOOL,"172,BEDOK SOUTH ROAD,#01-417,460172",103.94468952936,1.32066917100909
792,PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 150 (CC),PRESCHOOL,"150,CORPORATION DRIVE,#01-01,610150",103.722352699939,1.32724211434074
790,PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 161 (CC),PRESCHOOL,"161,YUNG PING ROAD,#01-35,610161",103.721585931129,1.32977632869248
791,PCF SPARKLETOTS PRESCHOOL @ TAMAN JURONG BLK 352 (DS),PRESCHOOL,"352,KANG CHING ROAD,#01-71,610352",103.720184380509,1.33936579398539
1896,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 663C (CC),PRESCHOOL,"663A,TAMPINES ST 64,#01-155,521663",103.934002812089,1.3699950881482
772,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 713 (CC),PRESCHOOL,"713,TAMPINES STREET 71,#01-196,520713",103.937646641338,1.35924098095519
774,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 725 (DS),PRESCHOOL,"725,TAMPINES STREET 71,#01-179,520725",103.935334502197,1.35698450686671
776,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 856 (KN),PRESCHOOL,"856,TAMPINES STREET 82,#01-279,520856",103.936557632514,1.35344324893831
892,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 858 (CC),PRESCHOOL,"858,TAMPINES AVENUE 5 ,#01-529,520858",103.937594965945,1.3542933216388
773,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 867A (CC),PRESCHOOL,"867A,TAMPINES STREET 83,#01-265,521867",103.933753485939,1.35570643617712
830,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 868A (KN),PRESCHOOL,"868A,TAMPINES AVENUE 8,#01-534,TAMPINES GREENWOOD,521868",103.932544278099,1.35544681770999
758,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CHANGKAT BLK 106 (EY),PRESCHOOL,"106,TAMPINES STREET 11,#01-333,521106",103.947675427986,1.34753919206552
757,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CHANGKAT BLK 112 (CC),PRESCHOOL,"112,TAMPINES STREET 11,#01-185,521112",103.947509805595,1.34629813577257
655,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CHANGKAT BLK 273 (CC),PRESCHOOL,"273,TAMPINES STREET 22,#01-60,520273",103.950450298399,1.34868716059761
823,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CHANGKAT BLK 358 (DS),PRESCHOOL,"358,TAMPINES STREET 33,#01-666,520358",103.96100415175,1.35447447997889
1906,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CHANGKAT BLK 358 (DS),PRESCHOOL,"358,TAMPINES STREET 33,#01-358,530358",103.895593178635,1.36884149044469
656,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CHANGKAT BLK 385 (CC),PRESCHOOL,"385,TAMPINES STREET 32,#01-53,520385",103.95852095013,1.35496004375845
759,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 205 (CC),PRESCHOOL,"205,TAMPINES STREET 21,#01-1281,520205",103.951966044566,1.35171755145102
853,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 262 (EY),PRESCHOOL,"262,TAMPINES STREET 21,#01-272,520262",103.950970398919,1.35375664901938
868,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 443 (CC),PRESCHOOL,"443,TAMPINES STREET 43,#01-51,520443",103.951899349516,1.35883952253242
761,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 483 (KN),PRESCHOOL,"483,TAMPINES STREET 43,#01-202,520483",103.952685912661,1.36143340439515
760,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 492 (CC),PRESCHOOL,"492,TAMPINES STREET 45,#01-11,MULTI STOREY CAR PARK,524492",103.955722885854,1.36392332726041
