Station Name,Exit Code,Latitude,Longitude
RAFFLES PLACE MRT STATION,Exit H,1.28525828120125,103.851621715866
RAFFLES PLACE MRT STATION,Exit E,1.28321158212436,103.851522595155
RAFFLES PLACE MRT STATION,Exit B,1.28460687453702,103.851479978299
RAFFLES PLACE MRT STATION,Exit G,1.28501689730178,103.851478131997
RAFFLES PLACE MRT STATION,Exit A,1.28412514770369,103.851438353658
RAFFLES PLACE MRT STATION,Exit D,1.28364139087742,103.851353214562
RAFFLES PLACE MRT STATION,Exit C,1.28363052072741,103.851562535487
RAFFLES PLACE MRT STATION,Exit I,1.28238230729746,103.851433302399
RANGGUNG LRT STATION,Exit B,1.38410488340512,103.897223938055
RANGGUNG LRT STATION,Exit A,1.3841763860699,103.897321723817
REDHILL MRT STATION,Exit A,1.28937070467351,103.816994458553
REDHILL MRT STATION,Exit B,1.28948587536099,103.81724937308
RENJONG LRT STATION,Exit A,1.38669795588852,103.890409161732
RENJONG LRT STATION,Exit B,1.38681414421555,103.890438192124
RIVIERA LRT STATION,Exit A,1.3943256111184,103.916263098527
RIVIERA LRT STATION,Exit B,1.39455906596969,103.915935470521
ROCHOR MRT STATION,Exit A,1.30340410653552,103.852375021633
ROCHOR MRT STATION,Exit B,1.30421477703374,103.853104335649
RUMBIA LRT STATION,Exit B,1.39141424178713,103.906105819366
RUMBIA LRT STATION,Exit A,1.39134048641742,103.906018791652
SAM KEE LRT STATION,Exit A,1.40970250004176,103.905038571005
SAM KEE LRT STATION,Exit B,1.40982767244172,103.904792279936
SAMUDERA LRT STATION,Exit B,1.41590585709171,103.902361560111
SAMUDERA LRT STATION,Exit A,1.41586536048285,103.901911509627
SEGAR LRT STATION,Exit A,1.38781155599523,103.769409914802
SEMBAWANG MRT STATION,Exit A,1.44883731943313,103.820109735758
SEMBAWANG MRT STATION,Exit C,1.44915683716069,103.819758966004
SEMBAWANG MRT STATION,Exit B,1.44876826032584,103.819790204572
SEMBAWANG MRT STATION,Exit D,1.44892733153759,103.820401560292
SENGKANG MRT STATION,Exit C,1.39088158609449,103.895209399885
SENGKANG MRT STATION,Exit A,1.39182911971822,103.895405720754
SENGKANG MRT STATION,Exit B,1.39179563766207,103.895636894365
SENGKANG MRT STATION,Exit D,1.39237084363153,103.89570545661
SENJA LRT STATION,Exit A,1.3828754471752,103.762325766572
SERANGOON MRT STATION,Exit F,1.35094827793695,103.871449340349
SERANGOON MRT STATION,Exit H,1.34972769951436,103.873546495734
SERANGOON MRT STATION,Exit B,1.34983373825613,103.873641321904
SERANGOON MRT STATION,Exit E,1.3508202454304,103.872902116341
SERANGOON MRT STATION,Exit A,1.349481680255,103.873957395391
SERANGOON MRT STATION,Exit G,1.35079019941389,103.872866695396
SERANGOON MRT STATION,Exit C,1.35059510442143,103.873694014498
SERANGOON MRT STATION,Exit D,1.3499015921065,103.874321946576
SHENTON WAY MRT STATION,Exit 1,1.27746205833565,103.851835707382
SHENTON WAY MRT STATION,Exit 3,1.27762958112669,103.850128771071
SHENTON WAY MRT STATION,Exit 6,1.27792920509497,103.849893223277
SHENTON WAY MRT STATION,Exit 4,1.27765594176983,103.851034086049
SHENTON WAY MRT STATION,Exit 5,1.2771436461189,103.851807978051
SHENTON WAY MRT STATION,Exit 2,1.27700305442423,103.850915094628
SIMEI MRT STATION,Exit A,1.34266179453371,103.953818676297
SIXTH AVENUE MRT STATION,Exit A,1.33078046994618,103.796566082121
SIXTH AVENUE MRT STATION,Exit B,1.33152130143572,103.796848178229
SOMERSET MRT STATION,Exit C,1.30043622058993,103.838765584281
SOMERSET MRT STATION,Exit D,1.30024113867986,103.839734148085
SOMERSET MRT STATION,Exit A,1.3000284884874,103.838399326576
SOMERSET MRT STATION,Exit B,1.30076651877174,103.838458985164
SOO TECK LRT STATION,Exit B,1.40524489949914,103.897408572121
SOO TECK LRT STATION,Exit A,1.40501492486707,103.897029921817
SOUTH VIEW LRT STATION,Exit A,1.38031765699103,103.74510113108
SPRINGLEAF MRT STATION,Exit 1,1.39878724836535,103.818003414954
SPRINGLEAF MRT STATION,Exit 3,1.39768417887856,103.818081623801
SPRINGLEAF MRT STATION,Exit 2,1.39782080405751,103.818390607138
STADIUM MRT STATION,Exit A,1.3025110877234,103.874399988289
STADIUM MRT STATION,Exit B,1.30337022602025,103.876226233975
STEVENS MRT STATION,Exit 5,1.32093774341441,103.826322577145
STEVENS MRT STATION,Exit 2,1.31882889618825,103.826013593581
STEVENS MRT STATION,Exit 3,1.31947046099515,103.824991570643
STEVENS MRT STATION,Exit 4,1.32151990425561,103.825882869659
STEVENS MRT STATION,Exit 1,1.31995163510642,103.825728378177
SUMANG LRT STATION,Exit A,1.40836843102047,103.898335680078
SUMANG LRT STATION,Exit B,1.40848790183837,103.898757123956
TAI SENG MRT STATION,Exit A,1.33591408492645,103.887627437262
TAI SENG MRT STATION,Exit B,1.33462087723075,103.888214067772
TAMPINES EAST MRT STATION,Exit B,1.35558822639472,103.955170014221
TAMPINES EAST MRT STATION,Exit D,1.35697019355667,103.955717437922
TAMPINES EAST MRT STATION,Exit C,1.35555317150178,103.955704711379
TAMPINES EAST MRT STATION,Exit A,1.35646076166742,103.954540440781
TAMPINES MRT STATION,Exit C,1.35339831264921,103.944903957895
TAMPINES MRT STATION,Exit E,1.35585344476425,103.942658810694
TAMPINES MRT STATION,Exit A,1.35376401254022,103.944766312107
TAMPINES MRT STATION,Exit D,1.35487057481792,103.943678182032
TAMPINES MRT STATION,Exit G,1.35459633872811,103.942723496695
TAMPINES MRT STATION,Exit B,1.35353908166709,103.945089563334
TAMPINES MRT STATION,Exit F,1.35419392760642,103.942653681878
TAMPINES WEST MRT STATION,Exit A,1.34563058761391,103.938196740006
TAMPINES WEST MRT STATION,Exit B,1.34499919751448,103.938948503782
TAN KAH KEE MRT STATION,Exit A,1.32533306908018,103.807799119073
TAN KAH KEE MRT STATION,Exit B,1.32614615882549,103.807800873707
TANAH MERAH MRT STATION,Exit A,1.32685774838818,103.945794727929
TANAH MERAH MRT STATION,Exit B,1.32706127581436,103.945723041582
TANJONG PAGAR MRT STATION,Exit B,1.2766717422527,103.846544590474
TANJONG PAGAR MRT STATION,Exit F,1.27737948810714,103.846927580235
TANJONG PAGAR MRT STATION,Exit C,1.27608922999502,103.846533557964
TANJONG PAGAR MRT STATION,Exit D,1.27606482826343,103.846908800204
TANJONG PAGAR MRT STATION,Exit I,1.27644796791678,103.845656003885
TANJONG PAGAR MRT STATION,Exit E,1.27625910113258,103.847095791197
TANJONG PAGAR MRT STATION,Exit H,1.27545090434532,103.846445088412
TANJONG PAGAR MRT STATION,Exit G,1.27778454036503,103.846953147544
TANJONG PAGAR MRT STATION,Exit A,1.27640850073994,103.84483401421
TECK LEE LRT STATION,Exit A,1.4128757347357,103.906781529506
TECK LEE LRT STATION,Exit B,1.41292900309077,103.906510789934
TECK WHYE LRT STATION,Exit A,1.37656419493699,103.753826102342
TELOK AYER MRT STATION,Exit C,1.28225066426407,103.848841656061
TELOK AYER MRT STATION,Exit A,1.28188738923558,103.848506543896
TELOK AYER MRT STATION,Exit B,1.28249727503873,103.84877332816
TELOK BLANGAH MRT STATION,Exit A,1.2707212262114,103.80988373092
THANGGAM LRT STATION,Exit B,1.39719245833865,103.875686836958
THANGGAM LRT STATION,Exit A,1.39719803592397,103.875566364382
TIONG BAHRU MRT STATION,Exit A,1.28575945589882,103.826990595146
TIONG BAHRU MRT STATION,Exit B,1.28636194139043,103.827496413393
TOA PAYOH MRT STATION,Exit D,1.33327874598633,103.846517406156
TOA PAYOH MRT STATION,Exit C,1.33299410183748,103.847319773632
TOA PAYOH MRT STATION,Exit B,1.33231553664677,103.847577567476
TOA PAYOH MRT STATION,Exit A,1.33237644203021,103.847723804314
TONGKANG LRT STATION,Exit B,1.38937900794855,103.886084357383
TONGKANG LRT STATION,Exit A,1.38918016099808,103.885962114119
TUAS CRESCENT MRT STATION,Exit B,1.32124359639868,103.649286789109
TUAS CRESCENT MRT STATION,Exit A,1.32076381711222,103.648958741267
TUAS LINK MRT STATION,Exit A,1.34042689920514,103.637245720022
TUAS LINK MRT STATION,Exit B,1.34094007226858,103.636840667474
TUAS WEST ROAD MRT STATION,Exit A,1.32987242413926,103.639284344709
TUAS WEST ROAD MRT STATION,Exit B,1.33018233023207,103.639790711295
UBI MRT STATION,Exit A,1.32995082828977,103.899876690857
UBI MRT STATION,Exit B,1.32983077067473,103.898585570916
UPPER CHANGI MRT STATION,Exit A,1.34186119734213,103.961328480539
UPPER CHANGI MRT STATION,Exit C,1.34199266734225,103.96161727308
UPPER CHANGI MRT STATION,Exit B,1.34103767912256,103.961476268426
UPPER CHANGI MRT STATION,Exit A,1.3420065422681,103.96096063019
UPPER CHANGI MRT STATION,Exit D,1.34084047406433,103.961043080709
UPPER THOMSON MRT STATION,Exit 4,1.35350301029652,103.833793867314
UPPER THOMSON MRT STATION,Exit 1,1.35483364468235,103.831916196892
UPPER THOMSON MRT STATION,Exit 5,1.35441782186373,103.83263517825
UPPER THOMSON MRT STATION,Exit 3,1.35414456637885,103.833924590606
UPPER THOMSON MRT STATION,Exit 2,1.35573657470655,103.831833009004
WOODLANDS MRT STATION,Exit 6,1.43481517513889,103.789089109752
WOODLANDS MRT STATION,Exit 2,1.43667311468753,103.786508083762
WOODLANDS MRT STATION,Exit 5,1.43584393593589,103.788964328113
WOODLANDS MRT STATION,Exit 7,1.43449552583778,103.787976768822
WOODLANDS MRT STATION,Exit 1,1.43669687524624,103.785735624465
WOODLANDS MRT STATION,Exit 3,1.43724336703986,103.787108225411
WOODLANDS MRT STATION,Exit 4,1.43754037357975,103.788005465669
WOODLANDS NORTH MRT STATION,Exit 2,1.44904729970725,103.785102271425
WOODLANDS NORTH MRT STATION,Exit 1,1.44793650249651,103.785429080675
WOODLANDS SOUTH MRT STATION,Exit 4,1.42668424080276,103.794423831787
WOODLANDS SOUTH MRT STATION,Exit 2,1.42760496413455,103.793413692732
WOODLANDS SOUTH MRT STATION,Exit 3,1.42742676003562,103.794560497858
WOODLANDS SOUTH MRT STATION,Exit 1,1.4273020172478,103.793027463346
WOODLANDS SOUTH MRT STATION,Exit 5,1.42584338690928,103.79436521102
WOODLEIGH MRT STATION,Exit B,1.33858314946013,103.870508468145
WOODLEIGH MRT STATION,Exit A,1.33851065441145,103.870940604568
WOODLEIGH MRT STATION,Exit C,1.3398672199419,103.871053804158
YEW TEE MRT STATION,Exit B,1.39806776806003,103.747329880035
YEW TEE MRT STATION,Exit A,1.39765547935269,103.747195166471
YEW TEE MRT STATION,Exit C,1.39700077173066,103.74743189325
YEW TEE MRT STATION,Exit D,1.39727251197228,103.747111431
YIO CHU KANG MRT STATION,Exit A,1.3816444074307,103.844834195491
YIO CHU KANG MRT STATION,Exit B,1.38154752053604,103.844946847542
YIO CHU KANG MRT STATION,Exit C,1.38195362130605,103.844645760434
YISHUN MRT STATION,Exit C,1.42911681431371,103.835090842713
YISHUN MRT STATION,Exit E,1.42966559716462,103.835643654933
YISHUN MRT STATION,Exit B,1.42963629191008,103.834865533461
YISHUN MRT STATION,Exit D,1.42910650744289,103.834863485217
YISHUN MRT STATION,Exit A,1.42939716731595,103.834783603184
